study_hours,attendance,sleep_hours,internet_usage,assignments_completed,previous_score,exam_score
8,98,8,6,14,48,100.0
10,49,4,9,2,54,68.9
4,100,6,2,5,84,84.28
5,70,8,9,20,76,99.05
7,88,5,4,4,82,94.06
5,89,9,9,4,67,78.71
9,88,5,8,16,48,100.0
5,91,8,2,5,86,100.0
5,93,8,3,20,77,100.0
6,84,6,1,7,37,87.39
3,77,7,8,13,87,100.0
9,80,7,1,18,44,100.0
7,96,7,6,19,46,100.0
11,68,7,6,18,55,100.0
3,54,7,3,3,60,60.75
1,80,7,6,19,49,73.18
9,93,6,8,17,77,100.0
1,75,6,1,11,77,80.19
10,82,4,3,8,69,100.0
5,78,4,9,15,46,95.64
9,71,9,5,14,93,100.0
6,97,7,3,11,65,100.0
8,72,4,10,15,66,91.98
8,76,9,6,0,37,82.07
9,51,5,1,1,38,73.55
4,43,4,7,10,51,75.33
3,67,9,11,14,85,95.81
5,63,4,6,13,55,72.6
5,82,6,11,5,53,75.02
4,89,9,3,0,35,65.76
6,72,9,1,12,73,100.0
11,44,6,11,10,81,100.0
9,72,9,6,12,70,100.0
7,79,7,6,20,46,100.0
2,56,4,7,3,94,67.21
1,78,9,4,7,95,97.08
2,69,6,10,19,91,81.62
5,86,5,6,4,79,82.03
6,78,4,1,12,45,85.03
10,77,4,3,6,94,100.0
4,92,4,4,19,77,100.0
5,55,4,2,16,76,93.47
4,83,8,4,9,79,98.36
7,66,4,1,2,44,68.75
7,41,7,6,15,83,100.0
11,75,5,4,19,88,100.0
2,67,7,4,12,43,66.19
7,81,4,2,12,80,95.83
6,51,6,7,20,87,100.0
10,47,7,8,15,69,98.74
7,73,6,9,7,95,100.0
6,76,7,10,4,59,75.88
2,67,7,2,6,77,89.88
6,87,9,9,6,57,90.96
5,55,8,5,10,70,99.39
11,65,8,6,5,50,89.7
9,91,8,1,6,70,100.0
10,63,7,2,1,37,76.75
9,98,4,4,4,77,100.0
11,62,7,9,4,68,100.0
7,78,9,4,16,69,100.0
8,66,4,9,7,38,78.16
6,45,5,10,16,64,93.3
5,43,6,8,1,41,64.74
2,92,5,4,0,56,83.56
11,77,7,2,9,58,100.0
5,96,4,10,10,73,76.87
10,55,7,2,18,52,100.0
1,57,5,10,11,43,45.78
6,89,5,9,2,83,92.86
2,59,7,1,15,51,77.21
10,99,8,7,15,39,100.0
11,77,6,5,14,73,100.0
11,42,4,6,0,78,100.0
1,43,9,7,18,81,88.77
9,43,9,8,5,59,87.96
7,100,7,9,4,50,82.86
1,88,8,5,10,47,78.6
8,66,7,5,13,59,98.08
6,77,5,11,20,54,95.6
2,92,9,11,6,76,82.99
6,42,7,4,18,64,100.0
3,71,5,8,16,60,77.48
9,69,6,7,20,66,100.0
4,47,9,3,9,79,76.22
6,54,4,4,4,62,95.51
5,70,7,11,8,49,69.23
1,77,9,3,12,50,93.52
10,74,9,4,14,40,100.0
4,96,7,8,1,63,77.04
2,69,7,8,18,63,77.03
8,75,7,8,18,92,100.0
5,43,4,2,19,86,95.85
1,66,7,2,5,62,52.16
1,55,8,9,1,71,63.2
6,98,8,9,13,73,100.0
10,87,4,3,2,52,97.03
5,46,6,11,20,81,78.95
6,76,8,10,1,65,67.79
7,60,5,4,0,83,92.46
4,72,9,8,14,38,72.99
9,90,7,8,15,94,100.0
11,96,8,3,9,36,100.0
5,41,6,3,16,66,92.62
5,58,9,4,1,41,58.86
8,86,5,7,10,37,97.56
10,53,8,9,12,93,100.0
8,72,5,10,4,81,79.25
10,85,5,4,9,41,100.0
6,55,8,8,15,83,100.0
6,75,7,6,11,53,100.0
7,59,6,6,9,64,74.15
9,60,9,2,10,83,100.0
5,61,9,9,12,69,75.62
1,92,9,1,9,70,98.52
6,53,8,9,4,76,91.24
3,68,6,5,8,89,81.05
8,50,9,6,13,51,90.85
2,75,8,7,10,54,72.72
7,86,5,10,5,44,72.25
1,59,6,4,0,87,63.6
10,55,5,2,12,79,100.0
4,51,5,7,9,70,74.68
9,48,8,8,12,91,91.33
9,99,5,7,2,60,100.0
7,82,5,10,20,92,100.0
4,98,6,4,14,76,100.0
5,51,5,2,10,94,100.0
8,46,6,5,16,78,100.0
11,94,6,9,6,67,100.0
8,60,4,11,12,91,100.0
3,51,5,7,15,64,71.32
1,79,5,8,14,42,62.08
5,84,7,7,0,62,69.68
7,63,9,10,12,48,88.36
7,83,8,11,9,38,72.0
5,61,8,6,3,41,79.15
11,86,6,11,7,91,100.0
11,57,7,6,15,71,100.0
5,75,9,4,0,74,77.91
7,79,5,9,20,68,97.17
5,73,7,2,18,37,93.27
3,62,9,6,6,79,81.01
11,92,7,5,16,39,100.0
4,47,8,4,3,91,91.9
2,50,7,10,7,83,67.63
11,62,6,2,5,72,100.0
3,76,5,3,6,44,74.51
10,61,4,7,18,71,100.0
1,44,5,8,1,62,34.49
11,40,8,11,5,75,99.29
8,40,8,4,6,73,70.12
10,46,7,10,9,66,100.0
2,77,8,6,3,61,56.89
7,89,7,9,13,73,100.0
8,48,5,6,17,54,100.0
3,72,5,6,8,92,74.1
4,69,8,4,15,43,94.54
6,57,9,7,20,74,100.0
8,65,8,8,16,86,100.0
8,51,4,4,17,40,100.0
8,49,7,11,0,77,79.17
10,46,5,11,9,65,91.39
4,54,4,3,20,54,96.18
2,54,9,3,15,43,97.76
6,55,7,8,6,66,74.67
1,90,5,8,0,92,72.03
4,65,7,2,6,43,76.47
10,87,9,10,11,56,100.0
3,75,5,1,3,53,68.86
11,79,8,4,10,60,100.0
4,98,7,5,3,57,75.18
6,57,4,8,6,59,57.21
5,46,5,10,3,76,70.66
11,43,4,7,7,73,100.0
6,75,6,10,10,94,100.0
10,94,9,10,3,75,100.0
2,88,5,2,17,52,93.95
11,61,4,2,1,65,100.0
9,91,4,11,14,65,100.0
11,77,8,7,14,93,100.0
6,60,8,10,1,66,64.06
2,51,4,1,18,88,99.13
6,43,7,4,2,91,95.23
4,90,7,10,12,61,90.31
10,95,6,8,5,47,100.0
10,56,8,1,5,59,100.0
2,99,5,4,2,45,59.08
9,94,6,4,5,48,99.13
10,49,6,7,4,76,86.49
7,85,6,11,9,77,86.01
4,82,8,11,3,72,78.37
9,82,6,10,10,49,98.32
7,100,5,2,6,93,85.8
6,42,8,9,9,37,77.24
10,99,5,2,6,65,100.0
3,43,5,4,17,62,85.04
4,73,9,9,17,60,98.3
6,74,8,9,16,82,94.76
2,90,8,3,3,39,75.66
9,81,6,6,16,61,100.0
11,61,7,4,5,85,100.0
3,57,7,7,18,36,81.53
6,51,6,4,11,77,90.05
8,65,5,6,4,87,100.0
9,92,5,4,18,74,100.0
3,86,8,6,5,52,70.28
1,55,8,10,16,64,73.25
1,66,6,8,16,64,92.06
9,80,4,3,16,65,99.06
8,75,7,5,2,38,84.24
8,50,4,2,3,70,76.38
10,74,5,6,3,82,100.0
10,84,6,11,17,86,100.0
7,85,5,9,18,42,93.93
4,90,6,5,9,92,77.62
3,65,7,5,17,45,86.52
11,82,4,5,13,95,100.0
2,52,7,2,5,69,80.0
11,92,6,1,0,95,100.0
10,42,6,6,2,81,100.0
7,88,4,10,1,48,80.74
10,55,9,7,1,95,100.0
2,94,6,6,5,95,92.42
8,93,9,1,13,47,96.76
11,95,9,6,4,63,100.0
3,86,7,1,7,51,77.64
8,89,4,5,20,52,100.0
7,66,7,9,10,62,97.2
2,66,7,1,12,53,79.72
2,66,8,7,19,63,91.91
1,93,6,10,19,62,74.98
1,98,9,6,18,82,90.78
5,99,4,9,3,88,84.51
9,56,9,5,2,72,100.0
11,41,7,6,1,78,98.61
7,43,7,6,20,58,100.0
3,87,4,9,18,86,84.93
2,45,7,5,12,67,81.77
11,70,9,8,17,89,100.0
2,92,4,4,2,44,67.29
6,40,9,4,0,60,67.55
4,72,8,7,3,79,69.41
3,63,8,3,3,52,79.72
7,73,6,7,16,59,100.0
8,86,5,10,6,35,85.74
11,70,4,3,5,70,87.27
4,88,4,10,6,83,86.05
2,93,7,1,0,57,77.12
5,68,5,8,17,92,100.0
2,79,9,5,12,85,100.0
7,46,8,4,8,75,97.19
1,44,6,5,6,72,56.72
3,85,8,11,11,44,98.34
11,49,9,2,14,79,100.0
7,61,5,5,7,84,94.24
6,88,7,6,18,77,100.0
6,66,6,3,2,39,58.98
4,48,8,5,11,66,88.96
1,65,5,3,3,43,77.24
2,91,8,10,0,55,52.84
1,63,9,11,9,44,54.34
6,87,5,6,6,90,90.56
8,44,6,8,8,70,100.0
1,67,8,1,3,77,52.1
11,53,4,10,19,89,100.0
9,86,7,9,12,84,100.0
5,67,7,4,1,50,39.89
10,55,6,7,3,82,88.68
7,70,7,3,15,64,100.0
4,78,8,1,3,88,93.4
9,73,5,7,14,41,97.42
11,47,9,5,1,91,100.0
5,82,6,11,9,60,92.43
8,64,6,6,2,54,68.77
9,68,9,7,10,78,100.0
4,97,8,4,9,44,98.07
10,100,8,4,12,49,100.0
7,43,6,8,15,94,100.0
9,85,5,11,15,83,100.0
1,77,9,7,1,70,63.88
1,72,9,8,16,49,86.82
6,72,4,1,8,87,89.0
10,83,7,8,11,93,100.0
8,89,6,10,14,95,100.0
10,71,4,2,4,35,86.26
7,42,7,4,4,90,87.69
10,96,5,8,10,50,100.0
4,41,4,4,8,60,49.5
3,92,7,6,19,80,100.0
7,94,5,7,18,75,100.0
3,67,9,2,8,50,78.99
3,85,9,7,10,93,100.0
7,90,9,9,18,56,100.0
3,75,5,3,13,89,93.39
5,56,8,7,14,86,100.0
9,45,5,7,1,92,99.78
1,97,5,6,15,84,96.31
7,60,8,1,8,67,100.0
6,95,5,11,19,41,89.79
8,64,9,5,9,44,97.51
7,50,5,9,7,59,90.66
11,70,5,3,9,56,100.0
7,93,9,7,1,63,94.55
10,90,8,2,6,85,100.0
5,73,4,9,1,78,71.94
9,62,9,7,3,38,77.69
10,68,8,1,16,77,100.0
6,72,6,10,1,47,97.05
5,49,6,1,19,50,95.34
10,67,5,11,14,35,92.22
7,79,6,1,20,76,100.0
8,58,9,1,1,37,81.27
11,73,7,7,10,86,100.0
10,70,4,3,1,72,100.0
11,67,6,2,8,38,96.01
1,79,5,2,11,69,84.8
4,66,6,1,7,65,85.2
1,91,5,11,18,79,86.76
5,86,9,5,7,65,95.06
5,73,8,6,7,83,91.46
8,86,9,10,3,81,82.51
6,67,7,5,5,56,66.32
7,86,9,8,6,75,100.0
4,95,5,7,5,68,76.63
1,73,4,11,20,70,72.96
11,78,9,3,4,72,100.0
8,88,8,5,15,89,100.0
6,88,7,10,20,56,100.0
3,70,9,9,9,88,89.04
9,92,5,8,11,78,100.0
2,75,8,11,14,85,93.42
7,84,8,4,16,42,100.0
3,91,6,3,5,51,69.7
3,57,6,7,0,91,64.11
9,57,8,1,18,59,100.0
4,98,9,2,8,70,100.0
3,78,9,4,9,94,98.29
9,73,9,10,14,93,100.0
4,100,5,8,16,77,93.35
5,61,6,11,14,93,86.06
8,72,8,3,0,71,81.82
6,88,7,2,8,41,83.04
8,93,4,10,14,72,98.69
7,42,6,9,17,68,100.0
2,43,4,11,4,90,63.69
3,88,9,11,17,63,99.91
2,54,7,11,4,58,54.53
10,93,6,2,11,87,100.0
1,65,4,11,13,83,64.74
5,93,5,8,9,44,89.23
2,48,7,11,13,58,55.75
5,50,5,6,11,59,80.68
2,80,7,7,9,56,69.29
2,89,5,2,16,42,70.86
3,51,5,4,11,51,58.69
5,43,5,10,13,63,76.81
1,100,8,3,11,80,91.24
2,68,5,3,11,50,63.11
10,76,8,6,8,78,100.0
5,44,8,9,15,82,100.0
11,55,5,4,12,85,100.0
11,67,8,10,15,41,86.24
9,84,8,5,3,68,100.0
7,41,7,11,15,51,87.87
2,93,8,5,9,73,92.06
6,52,8,5,19,79,88.42
4,51,6,10,5,86,73.56
5,63,6,2,3,44,80.57
7,63,4,10,18,65,96.93
9,44,8,11,6,64,88.79
9,56,8,3,8,46,99.72
3,42,5,1,10,70,78.27
4,78,6,9,6,36,63.66
6,42,5,10,3,90,65.34
10,47,4,5,9,46,84.76
3,89,4,1,4,67,77.64
8,50,9,1,16,64,100.0
7,73,4,1,11,90,100.0
11,61,8,6,12,44,100.0
3,93,4,7,6,58,60.3
2,54,9,1,12,42,75.89
11,43,7,3,18,52,99.09
7,59,6,10,17,58,100.0
8,78,8,2,15,76,100.0
4,78,9,5,18,70,100.0
2,94,8,5,1,52,50.44
6,90,8,11,19,52,100.0
4,80,5,8,3,91,82.36
5,63,7,7,13,78,88.6
6,87,7,5,6,56,77.19
7,65,5,8,7,57,82.96
7,100,6,8,2,43,91.92
4,95,7,7,16,54,99.99
1,68,6,4,7,67,76.32
6,60,9,9,2,93,78.02
8,89,8,8,11,63,100.0
11,53,9,9,16,63,100.0
3,49,5,9,6,55,45.74
5,70,5,10,15,82,100.0
3,82,6,6,2,42,72.16
11,96,6,6,15,37,100.0
8,51,5,4,5,89,100.0
1,89,8,10,2,35,67.9
3,55,4,5,3,92,84.23
3,80,9,9,11,68,82.55
6,67,6,3,6,50,97.03
5,46,9,5,9,56,77.46
9,71,5,11,16,57,83.67
9,57,5,1,10,55,100.0
4,68,7,9,11,51,82.58
8,64,7,2,6,87,100.0
8,50,5,3,5,73,84.62
3,96,6,3,20,84,100.0
6,48,9,2,10,63,100.0
7,57,8,10,5,44,83.6
4,50,9,1,3,51,68.25
4,100,8,6,12,88,100.0
7,68,6,9,1,61,92.47
4,69,5,3,8,56,100.0
11,69,9,5,19,51,100.0
10,97,6,5,2,86,92.38
10,56,6,7,19,65,100.0
3,49,8,3,6,64,70.06
6,41,8,3,12,59,78.83
2,75,6,8,6,45,51.11
2,53,4,7,13,38,47.68
8,70,6,3,12,69,94.41
5,75,6,8,13,66,64.47
9,99,8,6,17,50,100.0
1,43,4,3,18,41,50.58
1,83,9,6,9,38,79.21
7,88,5,7,17,84,100.0
9,73,7,1,17,75,100.0
10,56,9,7,16,86,99.74
10,52,6,5,0,58,93.08
7,67,4,4,11,80,100.0
2,60,4,4,20,41,84.95
8,98,5,5,19,63,100.0
2,58,9,11,15,70,78.15
9,54,8,8,13,92,100.0
6,60,5,4,4,50,68.45
11,55,7,5,11,75,100.0
7,92,4,11,7,61,100.0
2,40,7,3,13,85,100.0
7,99,8,2,3,90,100.0
8,64,9,9,7,74,100.0
9,52,4,10,19,45,94.34
10,46,5,9,16,75,100.0
10,87,9,11,7,70,100.0
8,62,4,5,6,77,83.47
9,42,5,9,8,79,77.84
9,71,8,1,20,61,100.0
7,96,4,9,19,59,100.0
5,40,4,10,2,62,56.88
10,64,4,11,6,89,100.0
1,87,5,11,13,53,52.61
6,69,6,1,10,75,100.0
1,42,8,7,4,93,49.34
4,71,7,9,10,37,62.55
8,67,9,2,9,45,100.0
9,53,9,2,2,86,97.76
11,50,9,2,6,40,100.0
9,84,6,4,2,74,98.27
8,86,7,11,4,74,90.83
5,74,6,4,20,36,100.0
10,61,9,2,5,91,100.0
11,47,7,5,11,70,97.5
5,79,8,11,8,47,82.35
4,49,9,6,7,83,84.1
10,44,8,5,10,37,95.94
6,77,5,3,16,86,100.0
9,86,4,5,6,76,100.0
2,57,8,7,1,95,65.41
3,53,4,9,2,88,59.04
4,55,6,6,12,90,88.55
4,56,5,10,16,54,87.93
7,47,9,4,6,57,94.06
5,90,7,3,19,40,100.0
7,43,6,2,17,74,100.0
1,86,6,9,10,56,84.82
8,87,7,5,7,75,100.0
5,52,9,10,11,56,64.56
7,97,6,7,7,46,76.35
5,77,4,4,1,56,55.16
7,46,7,1,14,55,97.42
1,72,6,6,1,82,69.35
4,52,8,5,17,71,93.48
2,61,6,1,8,87,74.39
10,62,8,5,19,93,100.0
7,57,9,8,6,61,70.27
4,60,7,8,10,92,79.32
1,87,5,1,4,50,66.39
3,42,7,11,19,77,78.22
8,75,8,8,2,42,96.94
11,95,4,6,17,75,100.0
7,89,4,8,18,93,100.0
3,81,6,4,11,62,65.77
11,44,6,4,8,36,93.07
8,46,4,9,11,64,98.41
5,62,5,7,12,89,84.71
10,71,6,11,15,83,100.0
4,73,4,11,6,46,41.56
7,74,8,9,16,37,98.33
4,73,5,7,19,78,100.0
1,44,6,7,19,86,84.16
11,41,9,7,8,74,100.0
2,85,5,5,12,54,65.33
8,56,6,6,13,82,100.0
1,40,7,7,20,71,78.33
7,84,5,7,17,94,100.0
7,67,6,3,2,68,83.12
4,83,6,8,9,65,93.15
1,98,5,10,15,77,88.09
2,70,9,8,19,37,62.32
3,44,8,6,6,82,67.29
1,95,8,6,14,81,85.04
3,72,8,10,6,44,59.47
5,75,4,9,1,62,62.77
8,54,6,9,6,89,100.0
6,71,5,8,14,79,92.21
6,81,9,10,1,61,99.1
11,49,5,6,20,50,100.0
5,49,9,4,16,51,85.97
10,41,6,2,10,46,75.81
11,46,7,6,18,79,96.27
9,94,4,7,17,41,93.06
9,97,5,3,12,58,91.45
7,43,9,11,5,89,81.04
5,98,8,6,15,44,91.65
11,89,4,6,0,37,73.82
6,94,7,2,10,45,100.0
4,95,7,10,2,72,73.6
2,86,4,7,3,58,55.96
9,79,7,4,6,41,95.29
9,99,6,6,20,71,100.0
10,93,6,3,18,54,100.0
6,74,7,3,20,84,100.0
8,65,6,11,1,52,70.58
4,46,9,11,3,42,76.33
10,75,5,2,13,83,100.0
11,50,6,4,1,76,82.32
7,42,9,10,15,90,100.0
2,48,7,3,12,57,86.41
8,55,7,5,3,92,97.81
8,59,8,7,15,68,100.0
6,92,9,11,0,57,89.41
10,52,5,3,1,72,100.0
7,83,7,8,17,51,100.0
4,91,9,2,7,62,97.71
1,93,6,8,4,44,56.41
4,98,4,5,17,88,100.0
8,80,4,2,17,70,100.0
7,87,9,7,14,58,98.22
7,72,9,5,9,57,100.0
7,48,8,3,13,92,100.0
10,46,4,2,0,45,83.83
11,41,5,1,5,37,92.22
1,48,5,2,10,42,58.96
11,90,5,4,11,92,100.0
9,82,4,7,15,47,99.01
6,77,8,11,19,58,100.0
10,74,6,3,9,37,100.0
5,43,5,8,19,75,100.0
1,92,6,6,15,78,95.55
11,62,8,9,2,50,96.63
5,96,8,6,13,81,100.0
4,85,9,11,8,62,67.32
11,66,4,1,16,50,100.0
4,52,4,4,8,39,75.48
10,81,8,2,7,48,99.64
5,56,6,1,16,71,100.0
2,59,9,5,7,88,100.0
11,45,8,4,19,74,100.0
8,85,7,4,14,75,100.0
10,93,8,11,8,58,100.0
6,48,7,10,10,44,54.06
3,97,7,6,3,52,80.2
1,99,5,5,9,86,86.33
3,52,6,1,8,40,76.99
6,41,6,4,18,78,100.0
9,69,6,1,12,50,86.32
11,41,9,7,5,85,97.45
9,52,9,9,11,66,100.0
7,44,9,3,20,42,99.39
9,47,4,11,2,69,64.35
6,54,9,6,13,43,88.95
6,40,9,5,19,79,100.0
9,49,7,1,18,88,100.0
9,97,8,2,9,71,100.0
5,51,6,11,3,51,42.23
3,50,5,11,5,56,54.1
9,61,9,10,20,78,100.0
8,48,5,1,5,69,100.0
9,82,6,7,12,45,100.0
8,40,5,9,1,39,49.8
4,79,8,9,10,90,89.2
6,69,5,6,20,70,97.23
11,87,8,2,1,51,100.0
4,60,5,9,18,81,100.0
3,57,6,2,3,67,80.53
1,47,8,11,1,64,60.76
4,98,8,2,15,73,100.0
6,78,5,8,15,46,97.18
10,67,6,7,2,67,96.18
3,59,9,8,15,50,70.89
2,63,6,2,17,86,100.0
1,41,4,9,1,89,55.83
2,83,9,5,3,70,95.74
2,95,5,3,18,61,78.53
9,44,6,11,9,92,84.79
5,75,5,11,15,74,85.92
4,42,9,9,18,38,91.03
6,86,8,6,20,35,91.86
5,82,9,9,11,78,85.72
8,77,9,9,18,49,97.41
4,74,5,3,5,95,78.76
2,73,9,7,18,87,100.0
1,40,7,6,1,61,47.98
1,84,7,2,1,47,47.78
5,100,4,1,0,46,58.85
11,66,7,8,3,90,100.0
11,83,5,9,1,39,87.54
2,49,4,4,14,38,43.92
9,49,5,9,10,89,100.0
2,85,5,10,1,82,53.86
2,53,5,1,6,81,60.25
9,66,8,11,10,55,100.0
10,44,4,9,6,44,74.88
7,56,4,3,8,50,71.31
10,55,7,7,13,73,100.0
8,76,6,8,15,55,80.21
9,93,5,3,8,77,94.18
3,46,9,9,10,57,80.88
9,54,9,7,20,63,100.0
4,71,6,1,15,36,67.57
8,53,5,8,2,63,50.38
11,66,8,6,18,37,100.0
7,98,6,7,12,91,100.0
7,98,4,4,18,61,96.2
4,100,5,4,1,48,75.7
2,58,9,6,11,38,73.42
7,84,7,1,12,64,100.0
7,67,8,2,2,66,86.25
5,76,8,2,3,51,49.6
6,59,4,6,13,41,79.42
3,63,7,6,19,61,95.5
1,75,7,8,10,71,96.64
2,78,9,1,16,59,74.58
11,61,4,1,1,52,84.88
7,48,8,5,10,59,82.97
8,67,6,7,8,54,89.99
6,99,7,6,1,88,80.6
2,40,7,5,3,90,74.31
8,47,6,11,16,80,100.0
9,79,7,8,10,70,100.0
6,82,8,6,11,37,81.46
9,91,4,9,15,84,91.24
8,92,8,5,19,59,100.0
10,94,9,11,10,38,100.0
9,67,5,7,0,50,87.8
3,41,5,2,7,71,56.69
5,91,7,6,10,86,100.0
11,94,8,8,11,53,100.0
4,71,9,10,10,51,85.25
7,73,6,4,18,50,94.18
9,100,7,10,3,36,93.94
5,70,7,5,18,85,100.0
9,51,5,5,20,78,100.0
5,42,7,3,6,40,63.06
4,74,5,4,3,42,70.4
2,82,9,5,3,79,93.92
7,95,9,2,20,55,100.0
2,73,5,6,14,59,71.3
1,73,4,2,16,84,86.73
7,64,5,5,11,91,100.0
5,97,4,6,8,45,79.63
6,50,5,6,16,63,93.06
4,44,6,4,0,82,60.62
10,81,7,2,13,68,100.0
6,48,7,9,4,90,83.5
10,80,7,10,14,60,100.0
10,59,5,2,13,90,100.0
5,57,7,1,8,72,82.44
1,45,6,7,17,45,71.81
3,65,6,11,8,37,72.13
8,99,9,7,15,49,100.0
7,88,8,10,6,65,83.89
5,44,4,8,13,36,55.77
8,82,8,11,0,73,100.0
7,44,7,10,10,42,79.32
4,87,7,8,6,85,95.33
5,45,6,6,17,80,100.0
3,50,9,11,10,91,66.31
8,47,7,2,3,35,69.52
3,49,8,11,2,43,50.35
2,46,9,10,0,70,67.61
2,47,5,10,9,40,56.2
1,70,5,5,4,88,56.41
1,42,8,6,16,89,84.44
10,65,7,8,8,78,99.69
2,97,7,10,10,48,78.09
11,70,6,10,7,38,78.69
6,97,8,9,7,45,85.65
7,91,8,3,6,91,93.51
7,71,7,1,4,92,100.0
3,56,9,9,12,73,59.85
1,62,4,5,9,89,84.8
3,100,7,3,11,41,92.19
1,76,8,6,4,48,55.3
5,69,8,5,7,60,81.26
7,46,5,6,6,87,92.37
6,66,7,2,20,69,100.0
10,65,5,9,10,46,90.43
2,98,9,3,14,90,100.0
10,46,9,4,9,93,96.7
6,94,4,9,14,58,88.61
3,99,7,11,1,86,94.29
4,97,9,4,16,72,100.0
8,46,6,9,8,59,86.88
4,66,5,1,13,50,80.75
2,78,7,3,1,83,60.77
1,51,6,10,10,78,58.02
4,82,6,1,14,69,100.0
5,46,9,3,20,58,98.35
10,52,7,2,3,47,87.22
3,41,7,6,12,85,100.0
3,98,4,3,3,46,66.78
7,52,5,1,16,40,100.0
1,50,8,4,5,92,86.56
10,78,8,9,20,76,100.0
7,96,4,7,2,84,100.0
11,42,8,3,20,54,100.0
7,96,7,3,17,95,100.0
6,41,4,8,7,51,77.27
3,47,9,8,14,42,74.08
1,63,9,4,13,55,84.61
8,70,9,1,3,74,100.0
1,42,7,10,13,39,41.35
5,86,9,8,3,47,86.35
10,69,4,5,0,40,79.67
4,71,8,3,8,95,84.58
5,56,9,2,16,42,100.0
1,73,7,7,18,70,100.0
8,55,4,9,5,62,77.3
7,76,8,7,16,76,100.0
5,91,5,4,15,86,100.0
5,79,5,7,5,43,51.69
10,60,9,9,1,44,87.62
10,65,6,3,9,77,100.0
11,44,8,2,4,40,85.1
1,99,4,6,0,53,66.97
3,93,7,5,0,69,75.06
11,56,7,4,0,40,71.12
3,92,6,7,0,37,53.07
3,48,6,8,8,51,58.44
7,62,8,4,15,36,95.18
10,60,6,1,15,40,100.0
4,54,8,3,16,65,87.87
8,42,4,6,17,44,97.7
3,87,5,8,20,65,100.0
6,53,5,9,2,77,75.02
9,87,7,5,17,66,100.0
9,85,5,1,12,68,100.0
9,92,6,7,13,51,98.34
5,68,5,11,18,75,79.77
2,47,4,9,2,76,45.59
1,81,5,9,5,50,54.71
6,82,6,5,3,46,89.71
7,71,6,6,6,76,90.57
11,44,6,9,7,56,100.0
11,60,9,4,19,47,100.0
6,63,4,7,13,63,90.03
3,89,8,4,0,75,73.09
2,60,8,3,9,73,71.26
5,49,7,3,10,75,80.65
6,88,5,11,4,89,73.57
7,81,7,6,16,43,85.3
8,92,9,11,6,44,100.0
5,71,5,8,3,36,74.45
2,82,6,10,10,90,100.0
9,59,6,10,8,88,94.64
8,56,6,2,12,51,94.44
10,96,7,8,14,47,100.0
2,82,5,3,3,57,75.16
7,96,6,9,3,89,95.92
6,65,5,6,10,55,80.93
2,79,9,11,8,83,85.54
8,65,9,6,12,88,100.0
9,95,7,2,18,48,100.0
7,63,7,1,18,77,97.67
11,53,5,11,18,49,100.0
9,50,7,7,11,88,97.91
3,99,7,4,14,45,95.78
8,52,5,2,16,37,90.98
8,83,7,9,1,87,96.46
4,89,6,3,18,69,100.0
7,75,4,3,7,67,100.0
7,70,6,4,7,72,69.79
1,57,5,4,13,57,70.72
9,76,5,2,14,35,100.0
1,96,6,11,2,39,65.25
1,68,7,6,7,35,67.39
1,89,7,3,13,66,80.28
7,70,7,7,13,36,94.98
10,87,5,8,4,61,92.37
3,72,8,9,5,47,66.2
10,94,8,2,1,45,91.35
4,84,7,11,11,35,73.43
6,58,5,2,13,63,100.0
4,89,8,9,19,91,100.0
2,81,5,8,15,38,83.41
2,73,8,5,18,45,86.98
9,61,9,3,19,70,100.0
5,96,9,7,4,41,91.44
3,85,7,10,7,78,93.02
4,90,5,7,17,42,93.55
2,55,4,3,4,70,52.14
11,93,5,5,9,77,100.0
6,71,4,1,17,55,97.4
9,76,6,11,13,88,100.0
8,71,7,4,3,58,99.39
7,49,4,10,5,45,63.24
5,42,4,3,1,46,53.27
11,46,5,10,2,42,69.44
9,79,5,6,20,48,100.0
2,48,5,6,17,77,83.21
2,56,9,10,3,51,55.7
11,70,9,5,6,91,100.0
6,62,5,11,11,60,81.23
2,60,6,5,18,75,88.56
3,98,9,9,4,44,66.77
8,58,5,10,5,91,93.39
1,57,9,3,20,93,100.0
3,61,7,2,13,68,75.6
8,86,7,2,5,67,100.0
3,87,7,1,10,87,100.0
6,66,7,10,3,72,73.65
1,56,6,2,13,80,89.92
11,99,9,8,2,87,100.0
1,59,9,10,16,67,79.44
1,96,9,5,20,83,100.0
3,56,5,10,13,92,95.21
8,99,8,8,14,57,100.0
9,83,9,7,10,79,100.0
1,70,7,4,5,39,51.89
10,93,4,5,17,38,100.0
5,77,6,5,11,45,83.18
8,88,6,1,18,53,100.0
3,52,6,3,20,60,82.61
3,87,8,9,16,76,82.65
1,40,5,9,17,78,55.97
6,54,7,7,1,88,78.63
4,68,4,2,3,51,63.24
5,66,5,8,14,39,76.79
1,77,5,6,17,41,61.88
7,45,4,6,14,55,92.22
9,60,5,4,13,57,100.0
6,86,7,2,5,52,85.28
2,68,9,8,13,77,95.06
6,100,9,1,4,57,94.87
7,91,4,3,10,66,100.0
1,72,9,10,5,60,65.5
4,64,7,2,20,93,100.0
1,51,4,6,8,93,68.81
2,67,7,7,12,37,64.39
2,92,9,8,11,76,100.0
9,68,9,5,16,72,100.0
5,59,5,3,0,76,79.85
11,80,4,2,0,48,100.0
3,92,5,9,9,74,94.92
10,52,5,11,0,84,88.9
